Hora,No,Vibracion,Lugar
14:27:22,930,22.39,domo
14:27:22,931,21.45,domo
14:27:22,932,5.203,domo
14:27:22,933,26.91,domo
14:27:22,934,22.49,domo
14:27:22,935,5.09,domo
14:27:23,936,3.669,domo
14:27:23,937,19.85,domo
14:27:23,938,19.79,domo
14:27:23,939,19.13,domo
14:27:23,940,21.22,domo
14:27:23,941,10.79,domo
14:27:23,942,24.13,domo
14:27:23,943,22.44,domo
14:27:23,944,21.86,domo
14:27:23,945,21.89,domo
14:27:23,946,21.94,domo
14:27:23,947,20.27,domo
14:27:23,948,12.48,domo
14:27:24,949,23.43,domo
14:27:24,950,22.07,domo
14:27:24,951,19.13,domo
14:27:24,952,26.35,domo
14:27:24,953,16.99,domo
14:27:24,954,22.81,domo
14:27:24,955,8.462,domo
14:27:24,956,22.43,domo
14:27:24,957,22.52,domo
14:27:24,958,21.96,domo
14:27:24,959,5.904,domo
14:27:24,960,22.94,domo
14:27:24,961,20.54,domo
14:27:25,962,19.84,domo
14:27:25,963,22.34,domo
14:27:25,964,19.01,domo
14:27:25,965,26.91,domo
14:27:25,966,26.91,domo
14:27:25,967,22.51,domo
14:27:25,968,22.09,domo
14:27:25,969,21.82,domo
14:27:25,970,19.94,domo
14:27:25,971,26.91,domo
14:27:25,972,16.52,domo
14:27:25,973,1.321,domo
14:27:25,974,21.83,domo
14:27:26,975,18.28,domo
14:27:26,976,3.813,domo
14:27:26,977,25.02,domo
14:27:26,978,21.88,domo
14:27:26,979,12.17,domo
14:27:26,980,22.65,domo
14:27:26,981,14.41,domo
14:27:26,982,22.61,domo
14:27:26,983,19.34,domo
14:27:26,984,21.96,domo
14:27:26,985,18.69,domo
14:27:26,986,21.83,domo
14:27:26,987,21.83,domo
14:27:27,988,21.88,domo
14:27:27,989,-0.46,domo
14:27:27,990,7.122,domo
14:27:27,991,12.29,domo
14:27:27,992,3.823,domo
14:27:27,993,4.371,domo
14:27:27,994,18.09,domo
14:27:27,995,23.2,domo
14:27:27,996,18.24,domo
14:27:27,997,20.63,domo
14:27:27,998,7.981,domo
14:27:27,999,4.638,domo
14:27:28,1000,9.319,domo
14:27:28,1001,3.064,domo
14:27:28,1002,17.7,domo
14:27:28,1003,9.864,domo
14:27:28,1004,14.06,domo
14:27:28,1005,15.23,domo
14:27:28,1006,25.79,domo
14:27:28,1007,7.859,domo
14:27:28,1008,6.075,domo
14:27:28,1009,16.89,domo
14:27:28,1010,21.31,domo
14:27:28,1011,21.95,domo
14:27:28,1012,8.478,domo
14:27:29,1013,12.74,domo
14:27:29,1014,7.121,domo
14:27:29,1015,16.09,domo
14:27:29,1016,17.63,domo
14:27:29,1017,1.157,domo
14:27:29,1018,18.17,domo
14:27:29,1019,16.87,domo
14:27:29,1020,12.04,domo
14:27:29,1021,12.74,domo
14:27:29,1022,6.245,domo
14:27:29,1023,5.073,domo
14:27:29,1024,19.01,domo
14:27:29,1025,9.697,domo
14:27:30,1026,22.61,domo
14:27:30,1027,15.2,domo
14:27:30,1028,16.54,domo
14:27:30,1029,1.159,domo
14:27:30,1030,13.62,domo
14:27:30,1031,7.228,domo
14:27:30,1032,5.717,domo
14:27:30,1033,4.918,domo
14:27:30,1034,9.005,domo
14:27:30,1035,8.494,domo
14:27:30,1036,25.21,domo
14:27:30,1037,13.11,domo
14:27:30,1038,21.96,domo
14:27:32,1039,22.73,domo
14:27:32,1040,21.83,domo
14:27:32,1041,23.44,domo
14:27:32,1042,8.618,domo
14:27:32,1043,19.92,domo
14:27:32,1044,1.702,domo
14:27:32,1045,22.05,domo
14:27:32,1046,11.75,domo
14:27:32,1047,0.673,domo
14:27:32,1048,9.271,domo
14:27:32,1049,26.91,domo
14:27:32,1050,16.34,domo
14:27:32,1051,12.33,domo
14:27:32,1052,1.252,domo
14:27:32,1053,22.08,domo
14:27:32,1054,2.864,domo
14:27:32,1055,21.82,domo
14:27:32,1056,12.67,domo
14:27:32,1057,17.61,domo
14:27:32,1058,22.54,domo
14:27:32,1059,13.4,domo
14:27:32,1060,10.77,domo
14:27:32,1061,13.83,domo
14:27:32,1062,22.04,domo
14:27:33,1063,6.061,domo
14:27:33,1064,10.34,domo
14:27:33,1065,17.04,domo
14:27:33,1066,20.95,domo
14:27:33,1067,13.63,domo
14:27:33,1068,21.58,domo
14:27:33,1069,4.993,domo
14:27:33,1070,2.601,domo
14:27:33,1071,12.08,domo
14:27:33,1072,6.184,domo
14:27:33,1073,22.01,domo
14:27:33,1074,7.865,domo
14:27:33,1075,20.88,domo
14:27:33,1076,1.194,domo
14:27:33,1077,7.9,domo
14:27:34,1078,16.24,domo
14:27:34,1079,7.599,domo
14:27:34,1080,7.953,domo
14:27:34,1081,15.6,domo
14:27:34,1082,11.69,domo
14:27:34,1083,1.3,domo
14:27:34,1084,4.359,domo
14:27:34,1085,21.94,domo
14:27:34,1086,6.269,domo
14:27:34,1087,9.283,domo
14:27:34,1088,1.879,domo
14:27:34,1089,10.4,domo
14:27:34,1090,17.42,domo
14:27:35,1091,3.595,domo
14:27:35,1092,21.82,domo
14:27:35,1093,15.27,domo
14:27:35,1094,17.14,domo
14:27:35,1095,12.93,domo
14:27:35,1096,17.06,domo
14:27:35,1097,21.82,domo
14:27:35,1098,21.84,domo
14:27:35,1099,0.918,domo
14:27:35,1100,0.63,domo
14:27:35,1101,1.128,domo
14:27:35,1102,8.042,domo
14:27:35,1103,17.1,domo
14:27:36,1104,20.98,domo
14:27:36,1105,15.65,domo
14:27:36,1106,22.35,domo
14:27:36,1107,11.04,domo
14:27:36,1108,16,domo
14:27:36,1109,23.2,domo
14:27:36,1110,22.24,domo
14:27:36,1111,18.66,domo
14:27:36,1112,14.36,domo
14:27:36,1113,21.66,domo
14:27:36,1114,22.07,domo
14:27:36,1115,14.02,domo
14:27:37,1116,22.75,domo
14:27:37,1117,21.82,domo
14:27:37,1118,17.53,domo
14:27:37,1119,21.58,domo
14:27:37,1120,1.886,domo
14:27:37,1121,0.005,domo
14:27:37,1122,1.051,domo
14:27:37,1123,21.85,domo
14:27:37,1124,26.91,domo
14:27:37,1125,2.799,domo
14:27:37,1126,21.62,domo
14:27:37,1127,2.407,domo
14:27:37,1128,22.98,domo
14:27:38,1129,22.59,domo
14:27:38,1130,3.465,domo
14:27:38,1131,6.147,domo
14:27:38,1132,8.685,domo
14:27:38,1133,16,domo
14:27:38,1134,1.124,domo
14:27:38,1135,14.57,domo
14:27:38,1136,21.85,domo
14:27:38,1137,17.74,domo
14:27:38,1138,16.27,domo
14:27:38,1139,6.462,domo
14:27:38,1140,21.83,domo
14:27:38,1141,22.14,domo
14:27:38,1142,24.67,domo
14:27:39,1143,4.041,domo
14:27:39,1144,22.43,domo
14:27:39,1145,1.666,domo
14:27:39,1146,17.18,domo
14:27:39,1147,26.91,domo
14:27:39,1148,22.65,domo
14:27:39,1149,24.73,domo
14:27:39,1150,21.97,domo
14:27:39,1151,3.461,domo
14:27:39,1152,6.856,domo
14:27:39,1153,10.84,domo
14:27:39,1154,8.191,domo
14:27:40,1155,2.784,domo
14:27:40,1156,14.55,domo
14:27:40,1157,22.44,domo
14:27:40,1158,17.38,domo
14:27:40,1159,15.53,domo
14:27:40,1160,18.59,domo
14:27:40,1161,22.05,domo
14:27:40,1162,17.76,domo
14:27:40,1163,4.563,domo
14:27:40,1164,0.125,domo
14:27:40,1165,3.603,domo
14:27:40,1166,21.83,domo
14:27:40,1167,21.92,domo
14:27:41,1168,19.85,domo
14:27:41,1169,19.74,domo
14:27:41,1170,25.25,domo
14:27:41,1171,21.85,domo
14:27:41,1172,5.611,domo
14:27:41,1173,21.97,domo
14:27:41,1174,26.91,domo
14:27:41,1175,16.13,domo
14:27:41,1176,21.88,domo
14:27:41,1177,8.424,domo
14:27:41,1178,21.92,domo
14:27:41,1179,21.9,domo
14:27:41,1180,24.29,domo
14:27:42,1181,2.14,domo
14:27:42,1182,15.53,domo
14:27:42,1183,20.38,domo
14:27:42,1184,17.53,domo
14:27:42,1185,21.82,domo
14:27:42,1186,3.224,domo
14:27:42,1187,26.91,domo
14:27:42,1188,21.89,domo
14:27:42,1189,21.83,domo
14:27:42,1190,18.92,domo
14:27:42,1191,24.68,domo
14:27:42,1192,26.91,domo
14:27:42,1193,22.42,domo
14:27:43,1194,22.41,domo
14:27:43,1195,21.91,domo
14:27:43,1196,1.078,domo
14:27:43,1197,15.79,domo
14:27:43,1198,17.79,domo
14:27:43,1199,2.973,domo
14:27:43,1200,20.61,domo
14:27:43,1201,12.18,domo
14:27:43,1202,13.51,domo
14:27:43,1203,23.86,domo
14:27:43,1204,4.316,domo
14:27:43,1205,18.57,domo
14:27:44,1206,17.93,domo
14:27:44,1207,6.089,domo
14:27:44,1208,20.49,domo
14:27:44,1209,25.91,domo
14:27:44,1210,25.08,domo
14:27:44,1211,13.29,domo
14:27:44,1212,3.482,domo
14:27:44,1213,4.458,domo
14:27:44,1214,8.143,domo
14:27:44,1215,1.487,domo
14:27:44,1216,4.759,domo
14:27:44,1217,7.931,domo
14:27:44,1218,17.41,domo
14:27:44,1219,9.862,domo
14:27:45,1220,2.415,domo
14:27:45,1221,10.4,domo
14:27:45,1222,26.91,domo
14:27:45,1223,1.531,domo
14:27:45,1224,15.62,domo
14:27:45,1225,8.131,domo
14:27:45,1226,22.69,domo
14:27:45,1227,16.66,domo
14:27:45,1228,6.65,domo
14:27:45,1229,12.9,domo
14:27:45,1230,4.415,domo
14:27:45,1231,1.247,domo
14:27:46,1232,2.663,domo
14:27:46,1233,5.125,domo
14:27:46,1234,-0.3,domo
14:27:46,1235,8.737,domo
14:27:46,1236,6.823,domo
14:27:46,1237,1.178,domo
14:27:46,1238,1.973,domo
14:27:46,1239,5.907,domo
14:27:46,1240,5.419,domo
14:27:46,1241,4.881,domo
14:27:46,1242,5.329,domo
14:27:46,1243,7.762,domo
14:27:46,1244,8.164,domo
14:27:46,1245,8.142,domo
14:27:47,1246,7.702,domo
14:27:47,1247,7.673,domo
14:27:47,1248,7.63,domo
14:27:47,1249,7.873,domo
14:27:49,1250,8.089,domo
14:27:49,1251,9.023,domo
14:27:49,1252,8.053,domo
14:27:49,1253,8.965,domo
14:27:49,1254,7.408,domo
14:27:49,1255,7.92,domo
14:27:49,1256,7.698,domo
14:27:49,1257,10.71,domo
14:27:49,1258,8.018,domo
14:27:49,1259,9.336,domo
14:27:50,1260,7.31,domo
14:27:50,1261,8.46,domo
14:27:50,1262,11.5,domo
14:27:50,1263,9.19,domo
14:27:50,1264,10.78,domo
14:27:50,1265,7.381,domo
14:27:50,1266,8.355,domo
14:27:50,1267,4.058,domo
14:27:50,1268,5.216,domo
14:27:50,1269,5.79,domo
14:27:50,1270,6.756,domo
14:27:51,1271,8.433,domo
14:27:51,1272,7.711,domo
14:27:51,1273,8.067,domo
14:27:51,1274,7.382,domo
14:27:51,1275,7.633,domo
14:27:51,1276,7.446,domo
14:27:52,1277,6.768,domo
14:27:52,1278,7.039,domo
14:27:52,1279,7.244,domo
14:27:52,1280,7.512,domo
14:27:52,1281,8.403,domo
14:27:52,1282,7.674,domo
14:27:52,1283,7.788,domo
14:27:52,1284,9.133,domo
14:27:52,1285,7.45,domo
14:27:52,1286,7.514,domo
14:27:52,1287,7.531,domo
14:27:52,1288,7.552,domo
14:27:52,1289,8.076,domo
14:27:53,1290,6.826,domo
14:27:53,1291,6.883,domo
14:27:53,1292,6.606,domo
14:27:53,1293,6.544,domo
14:27:53,1294,7.465,domo
14:27:53,1295,11.54,domo
14:27:53,1296,7.088,domo
14:27:53,1297,16.82,domo
14:27:53,1298,2.587,domo
14:27:53,1299,3.13,domo
14:27:53,1300,3.793,domo
14:27:53,1301,7.051,domo
14:27:53,1302,9.098,domo
14:27:54,1303,1.048,domo
14:27:54,1304,1.444,domo
14:27:54,1305,11.39,domo
14:27:54,1306,6.547,domo
14:27:54,1307,8.823,domo
14:27:54,1308,5.359,domo
14:27:54,1309,7.024,domo
14:27:54,1310,22.82,domo
14:27:54,1311,15.65,domo
14:27:54,1312,3.492,domo
14:27:54,1313,12.68,domo
14:27:54,1314,7.55,domo
14:27:54,1315,21.39,domo
14:27:55,1316,7.238,domo
14:27:55,1317,9.093,domo
14:27:55,1318,12.03,domo
14:27:55,1319,0.868,domo
14:27:55,1320,13.79,domo
14:27:55,1321,24.11,domo
14:27:55,1322,3.409,domo
14:27:55,1323,21.95,domo
14:27:55,1324,20.85,domo
14:27:55,1325,3.84,domo
14:27:56,1326,9.655,domo
14:27:57,1327,20.76,domo
14:27:57,1328,3.932,domo
14:27:57,1329,13.92,domo
14:27:57,1330,12.64,domo
14:27:57,1331,7.27,domo
14:27:57,1332,15.65,domo
14:27:57,1333,22.54,domo
14:27:57,1334,16.23,domo
14:27:57,1335,17.38,domo
14:27:57,1336,5.003,domo
14:27:57,1337,3.004,domo
14:27:57,1338,5.872,domo
14:27:57,1339,12.85,domo
14:27:57,1340,12.23,domo
14:27:57,1341,5.219,domo
14:27:57,1342,6.796,domo
14:27:57,1343,4.811,domo
14:27:57,1344,1.545,domo
14:27:57,1345,5.9,domo
14:27:57,1346,5.502,domo
14:27:57,1347,6.656,domo
14:27:57,1348,4.613,domo
14:27:57,1349,9.667,domo
14:27:57,1350,8.399,domo
14:27:57,1351,5.459,domo
14:27:57,1352,14.36,domo
14:27:57,1353,15.87,domo
14:27:57,1354,5.124,domo
14:27:58,1355,6.796,domo
14:27:58,1356,1.756,domo
14:27:58,1357,12.54,domo
14:27:58,1358,17.42,domo
14:27:58,1359,9.109,domo
14:27:58,1360,16.04,domo
14:27:58,1361,15.25,domo
14:27:58,1362,4.127,domo
14:27:58,1363,6.923,domo
14:27:58,1364,12.95,domo
14:27:58,1365,10.16,domo
14:27:58,1366,7.358,domo
14:27:59,1367,3.403,domo
14:27:59,1368,5.044,domo
14:27:59,1369,14.97,domo
14:27:59,1370,12.23,domo
14:27:59,1371,15.42,domo
14:27:59,1372,16.7,domo
14:27:59,1373,5.923,domo
14:27:59,1374,2.515,domo
14:27:59,1375,17.58,domo
14:27:59,1376,5.629,domo
14:27:59,1377,8.628,domo
14:27:59,1378,16.33,domo
14:27:59,1379,9.204,domo
14:27:59,1380,4.745,domo
14:28:00,1381,15.92,domo
14:28:00,1382,5.918,domo
14:28:00,1383,4.527,domo
14:28:00,1384,15.07,domo
14:28:00,1385,4.441,domo
14:28:00,1386,16.21,domo
14:28:00,1387,17.2,domo
14:28:00,1388,6.223,domo
14:28:00,1389,7.823,domo
14:28:00,1390,5.484,domo
14:28:00,1391,4.984,domo
14:28:00,1392,11.09,domo
14:28:00,1393,8.03,domo
14:28:01,1394,18.16,domo
14:28:01,1395,9.079,domo
14:28:01,1396,15.95,domo
14:28:01,1397,15.86,domo
14:28:01,1398,21.83,domo
14:28:01,1399,2.246,domo
14:28:01,1400,18.08,domo
14:28:01,1401,7.908,domo
14:28:01,1402,21.16,domo
14:28:01,1403,13.29,domo
14:28:01,1404,19.8,domo
14:28:01,1405,5.384,domo
14:28:01,1406,18.18,domo
14:28:02,1407,14.73,domo
14:28:02,1408,18.49,domo
14:28:02,1409,13.2,domo
14:28:02,1410,21.47,domo
14:28:02,1411,18.74,domo
14:28:02,1412,9.969,domo
14:28:02,1413,2.047,domo
14:28:02,1414,2.439,domo
14:28:02,1415,6.382,domo
14:28:02,1416,21.83,domo
14:28:02,1417,18.68,domo
14:28:02,1418,12.38,domo
14:28:02,1419,15.6,domo
14:28:03,1420,4.399,domo
14:28:03,1421,20.88,domo
14:28:03,1422,4.384,domo
14:28:03,1423,17.47,domo
14:28:03,1424,12.43,domo
14:28:03,1425,15.55,domo
14:28:03,1426,14.68,domo
14:28:03,1427,17.58,domo
14:28:03,1428,3.982,domo
14:28:03,1429,8.254,domo
14:28:03,1430,19.49,domo
14:28:03,1431,9.992,domo
14:28:03,1432,19.52,domo
14:28:04,1433,21.94,domo
14:28:04,1434,11.51,domo
14:28:04,1435,9.684,domo
14:28:04,1436,26.91,domo
14:28:04,1437,5.838,domo
14:28:04,1438,20.53,domo
14:28:04,1439,6.982,domo
14:28:05,1440,21.88,domo
14:28:05,1441,10.08,domo
14:28:05,1442,21.97,domo
14:28:05,1443,19.16,domo
14:28:05,1444,24.62,domo
14:28:05,1445,19.46,domo
14:28:05,1446,9.541,domo
14:28:05,1447,3.38,domo
14:28:05,1448,26.91,domo
14:28:05,1449,5.391,domo
14:28:05,1450,12.7,domo
14:28:06,1451,16.18,domo
14:28:06,1452,17.86,domo
14:28:06,1453,20.19,domo
14:28:06,1454,4.706,domo
14:28:06,1455,26.91,domo
14:28:06,1456,23.21,domo
14:28:06,1457,21.94,domo
14:28:06,1458,19.37,domo
14:28:06,1459,14.02,domo
14:28:06,1460,16.1,domo
14:28:06,1461,21.99,domo
14:28:06,1462,21.99,domo
14:28:06,1463,22.12,domo
14:28:06,1464,7.115,domo
14:28:07,1465,13.65,domo
14:28:07,1466,21.2,domo
14:28:07,1467,8.334,domo
14:28:07,1468,23.45,domo
14:28:07,1469,19.84,domo
14:28:07,1470,20.18,domo
14:28:07,1471,19.07,domo
14:28:07,1472,7.857,domo
14:28:07,1473,26.91,domo
14:28:07,1474,10,domo
14:28:07,1475,15.57,domo
14:28:07,1476,17.11,domo
14:28:07,1477,23.45,domo
14:28:08,1478,16.19,domo
14:28:08,1479,26.91,domo
14:28:08,1480,21.95,domo
14:28:08,1481,6.189,domo
14:28:08,1482,20.06,domo
14:28:08,1483,16.29,domo
14:28:08,1484,13.94,domo
14:28:08,1485,20.16,domo
14:28:09,1486,23.42,domo
14:28:09,1487,15.97,domo
14:28:09,1488,9.078,domo
14:28:09,1489,21.97,domo
14:28:09,1490,5.628,domo
14:28:09,1491,23.08,domo
14:28:09,1492,11.49,domo
14:28:09,1493,26.91,domo
14:28:09,1494,7.035,domo
14:28:09,1495,7.356,domo
14:28:09,1496,22.52,domo
14:28:09,1497,23.02,domo
14:28:09,1498,21.86,domo
14:28:09,1499,22.3,domo
14:28:10,1500,21.09,domo
14:28:11,1501,25.99,domo
14:28:11,1502,18.35,domo
14:28:11,1503,4.578,domo
14:28:11,1504,21.84,domo
14:28:11,1505,22.12,domo
14:28:11,1506,19.21,domo
14:28:11,1507,2.643,domo
14:28:11,1508,26.91,domo
14:28:11,1509,25.74,domo
14:28:11,1510,3.462,domo
14:28:11,1511,21.88,domo
14:28:11,1512,21.4,domo
14:28:11,1513,16.75,domo
14:28:11,1514,22.6,domo
14:28:11,1515,16.43,domo
14:28:11,1516,18.59,domo
14:28:11,1517,18.63,domo
14:28:11,1518,1.818,domo
14:28:11,1519,20.11,domo
14:28:11,1520,22.88,domo
14:28:11,1521,16.85,domo
14:28:11,1522,22.17,domo
14:28:11,1523,2.023,domo
14:28:12,1524,12.76,domo
14:28:12,1525,23.82,domo
14:28:12,1526,20.89,domo
14:28:12,1527,10.6,domo
14:28:12,1528,25.79,domo
14:28:12,1529,24.91,domo
14:28:12,1530,22.03,domo
14:28:12,1531,21.83,domo
14:28:12,1532,11.95,domo
14:28:12,1533,10.21,domo
14:28:12,1534,26.91,domo
14:28:12,1535,17.79,domo
14:28:12,1536,21.99,domo
14:28:12,1537,12.15,domo
14:28:12,1538,24.28,domo
14:28:12,1539,21.83,domo
14:28:12,1540,7.446,domo
14:28:12,1541,19.5,domo
14:28:13,1542,21.93,domo
14:28:13,1543,26.91,domo
14:28:13,1544,22.2,domo
14:28:13,1545,4.285,domo
14:28:13,1546,17.86,domo
14:28:13,1547,17.62,domo
14:28:13,1548,21.96,domo
14:28:13,1549,16.14,domo
14:28:13,1550,26.91,domo
14:28:13,1551,22.24,domo
14:28:13,1552,22.4,domo
14:28:13,1553,18.82,domo
14:28:13,1554,8.119,domo
14:28:13,1555,21.91,domo
14:28:13,1556,3.973,domo
14:28:13,1557,5.176,domo
14:28:13,1558,3.02,domo
14:28:14,1559,10.62,domo
14:28:14,1560,19.22,domo
14:28:15,1561,19.66,domo
14:28:15,1562,7.322,domo
14:28:15,1563,11.67,domo
14:28:15,1564,6.726,domo
14:28:15,1565,0.282,domo
14:28:15,1566,7.129,domo
14:28:15,1567,5.428,domo
14:28:15,1568,10.39,domo
14:28:15,1569,15.51,domo
14:28:15,1570,13.97,domo
14:28:15,1571,18.98,domo
14:28:15,1572,7.165,domo
14:28:15,1573,13.94,domo
14:28:15,1574,21.82,domo
14:28:15,1575,1.516,domo
14:28:15,1576,10.33,domo
14:28:15,1577,24.27,domo
14:28:15,1578,16.41,domo
14:28:15,1579,18.15,domo
14:28:15,1580,22.79,domo
14:28:15,1581,12.35,domo
14:28:15,1582,15.22,domo
14:28:15,1583,21.93,domo
14:28:16,1584,21.91,domo
14:28:16,1585,16.1,domo
14:28:16,1586,12.47,domo
14:28:17,1587,3.461,domo
14:28:17,1588,3.644,domo
14:28:17,1589,3.368,domo
14:28:17,1590,19.26,domo
14:28:17,1591,5.437,domo
14:28:17,1592,18.1,domo
14:28:17,1593,26.81,domo
14:28:17,1594,13.15,domo
14:28:17,1595,16,domo
14:28:17,1596,16.01,domo
14:28:17,1597,18.67,domo
14:28:17,1598,19.57,domo
14:28:17,1599,4.88,domo
14:28:17,1600,11.3,domo
14:28:17,1601,17.81,domo
14:28:17,1602,22.67,domo
14:28:17,1603,15.6,domo
14:28:17,1604,21.96,domo
14:28:18,1605,10.63,domo
14:28:18,1606,10.93,domo
14:28:18,1607,3.634,domo
14:28:18,1608,7.069,domo
14:28:18,1609,1.284,domo
14:28:18,1610,19.69,domo
14:28:18,1611,13.07,domo
14:28:18,1612,0.712,domo
14:28:18,1613,16.63,domo
14:28:18,1614,18.29,domo
14:28:18,1615,12.17,domo
14:28:18,1616,6.955,domo
14:28:18,1617,7.548,domo
14:28:18,1618,3.52,domo
14:28:18,1619,20.38,domo
14:28:18,1620,3.39,domo
14:28:18,1621,12.16,domo
14:28:18,1622,10.2,domo
14:28:18,1623,12.84,domo
14:28:19,1624,4.395,domo
14:28:19,1625,6.677,domo
14:28:19,1626,10.18,domo
14:28:19,1627,15.91,domo
14:28:19,1628,16.75,domo
14:28:19,1629,17.96,domo
14:28:19,1630,2.957,domo
14:28:19,1631,15.37,domo
14:28:19,1632,14.23,domo
14:28:19,1633,17.77,domo
14:28:19,1634,22.88,domo
14:28:19,1635,7.755,domo
14:28:19,1636,15.46,domo
14:28:20,1637,1.404,domo
14:28:20,1638,10.67,domo
14:28:20,1639,16.43,domo
14:28:20,1640,11.37,domo
14:28:20,1641,8.138,domo
14:28:21,1642,6.907,domo
14:28:21,1643,0.682,domo
14:28:21,1644,9.087,domo
14:28:21,1645,7.398,domo
14:28:21,1646,9.463,domo
14:28:21,1647,8.713,domo
14:28:21,1648,5.134,domo
14:28:21,1649,8.029,domo
14:28:21,1650,9.705,domo
14:28:21,1651,12.16,domo
14:28:21,1652,3.466,domo
14:28:21,1653,6.751,domo
14:28:21,1654,1.99,domo
14:28:21,1655,3.702,domo
14:28:21,1656,7.46,domo
14:28:21,1657,11.74,domo
14:28:21,1658,18.27,domo
14:28:21,1659,3.292,domo
14:28:21,1660,19.25,domo
14:28:21,1661,18.09,domo
14:28:21,1662,18.06,domo
14:28:22,1663,18.14,domo
14:28:22,1664,26.91,domo
14:28:22,1665,0.493,domo
14:28:22,1666,7.154,domo
14:28:22,1667,19.82,domo
14:28:22,1668,14.1,domo
14:28:22,1669,16.66,domo
14:28:22,1670,20.92,domo
14:28:22,1671,20.99,domo
14:28:22,1672,11.1,domo
14:28:22,1673,4.154,domo
14:28:22,1674,17.47,domo
14:28:23,1675,26.91,domo
14:28:23,1676,9.15,domo
14:28:23,1677,12.77,domo
14:28:23,1678,7.557,domo
14:28:23,1679,22.63,domo
14:28:23,1680,22.17,domo
14:28:24,1681,21.15,domo
14:28:24,1682,22.1,domo
14:28:24,1683,7.191,domo
14:28:24,1684,21.9,domo
14:28:24,1685,16.25,domo
14:28:24,1686,16.85,domo
14:28:24,1687,26.91,domo
14:28:24,1688,11.01,domo
14:28:24,1689,21.83,domo
14:28:24,1690,13.27,domo
14:28:25,1691,20.33,domo
14:28:25,1692,21.82,domo
14:28:25,1693,21.98,domo
14:28:25,1694,22.02,domo
14:28:25,1695,22.01,domo
14:28:25,1696,26.91,domo
14:28:25,1697,26.91,domo
14:28:25,1698,24.73,domo
14:28:25,1699,25.8,domo
14:28:25,1700,21.79,domo
14:28:25,1701,17.76,domo
14:28:25,1702,18.76,domo
14:28:25,1703,26.91,domo
14:28:25,1704,21.71,domo
14:28:25,1705,24.75,domo
14:28:25,1706,26.49,domo
14:28:25,1707,24.55,domo
14:28:25,1708,9.322,domo
14:28:25,1709,22.74,domo
14:28:25,1710,9.65,domo
14:28:25,1711,18.44,domo
14:28:25,1712,26.47,domo
14:28:25,1713,26.91,domo
14:28:26,1714,23.34,domo
14:28:27,1715,22.17,domo
14:28:27,1716,22.72,domo
14:28:27,1717,21.82,domo
14:28:27,1718,16.71,domo
14:28:27,1719,26.91,domo
14:28:27,1720,21.86,domo
14:28:27,1721,26.91,domo
14:28:27,1722,21,domo
14:28:27,1723,21.86,domo
14:28:27,1724,22.28,domo
14:28:27,1725,24.03,domo
14:28:27,1726,20.19,domo
14:28:27,1727,-0.21,domo
14:28:27,1728,15.9,domo
14:28:27,1729,7.216,domo
14:28:27,1730,16.1,domo
14:28:27,1731,26.91,domo
14:28:27,1732,6.878,domo
14:28:27,1733,15.91,domo
14:28:27,1734,21.83,domo
14:28:28,1735,18.06,domo
14:28:28,1736,14.64,domo
14:28:28,1737,6.278,domo
14:28:28,1738,20.7,domo
14:28:28,1739,23.75,domo
14:28:28,1740,6.961,domo
14:28:28,1741,18.94,domo
14:28:28,1742,5.528,domo
14:28:28,1743,25.26,domo
14:28:28,1744,21.99,domo
14:28:28,1745,24.93,domo
14:28:28,1746,21.83,domo
14:28:28,1747,20.3,domo
14:28:28,1748,1.449,domo
14:28:28,1749,8.29,domo
14:28:28,1750,21.84,domo
14:28:28,1751,6.635,domo
14:28:29,1752,18.8,domo
14:28:29,1753,21.3,domo
14:28:29,1754,21.89,domo
14:28:29,1755,7.713,domo
14:28:29,1756,25.13,domo
14:28:29,1757,21.06,domo
14:28:29,1758,22.66,domo
14:28:29,1759,21.87,domo
14:28:29,1760,22.36,domo
14:28:29,1761,9.309,domo
14:28:29,1762,23.6,domo
14:28:29,1763,8.059,domo
14:28:29,1764,23.63,domo
14:28:29,1765,23.06,domo
14:28:30,1766,16.43,domo
14:28:30,1767,3.827,domo
14:28:30,1768,18.95,domo
14:28:30,1769,22.5,domo
14:28:30,1770,21.84,domo
14:28:30,1771,21.82,domo
14:28:30,1772,10.05,domo
14:28:30,1773,20.02,domo
14:28:31,1774,13.29,domo
14:28:31,1775,24.4,domo
14:28:31,1776,16.35,domo
14:28:31,1777,23.9,domo
14:28:31,1778,22.24,domo
14:28:31,1779,17.82,domo
14:28:31,1780,22.58,domo
14:28:31,1781,26.91,domo
